user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
bokchoiii#2235,1,0,2,0,0,2,4,0,0,0,0,0,19,142,0,0,0,0,0,0,0,0,2,0,172
breezyexcursion#9570,5,0,0,0,0,0,0,0,1,2,2,0,1,2,5,0,33,5,1,0,0,11,22,0,90
Armando#9710,9,0,0,0,0,0,0,0,0,0,0,0,129,71,37,33,39,0,0,0,0,1,5,7,331
Hosea#8894,3,0,0,0,0,0,3,2,5,3,14,19,27,20,23,7,22,0,0,15,2,20,5,0,190
crackprosh#2221,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,4,0,14
Sicachu#9075,21,0,0,0,0,0,0,0,2,10,9,40,78,7,0,19,87,8,4,19,6,3,0,0,313
soup#8488,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,4,1,0,5,0,38
FatMac#8726,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,11
Heyzeus#5605,3,0,0,0,0,0,0,0,0,0,0,1,24,40,13,12,5,0,3,7,12,16,20,1,157
Lee🐧#0890,4,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,5,0,0,0,0,27
renavlt#4826,7,0,0,0,0,0,0,0,0,0,7,5,53,47,28,12,7,0,2,6,2,7,7,0,190
Tatsumaki#8792,2,0,0,0,0,0,0,0,0,1,2,0,1,3,12,7,4,0,0,0,0,1,3,13,49
kbelf93#4338,2,0,0,0,0,0,0,0,0,0,38,100,73,55,91,29,0,0,0,0,0,12,24,5,429
Drewnami#6797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alexadorable#0434,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
NigerianKnightmare#9835,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,23,3,0,0,0,35
teepan#5598,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20
wlofaubro#7636,0,0,0,0,0,0,0,2,9,0,4,0,0,0,10,4,1,0,1,47,6,0,0,0,84
uglybass#1046,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,22,0,0,0,0,0,49,0,0,76
Barinade88#3367,0,0,0,0,0,0,0,0,3,0,3,0,35,0,14,14,9,0,2,6,0,0,0,0,86
cdorner#9745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4,5,0,0,0,12
Hiten#5040,0,0,0,0,0,0,0,0,1,2,17,5,33,43,44,24,29,5,8,46,14,83,0,3,357
SunbreakerforLife#6989,0,0,0,0,0,0,0,0,0,1,14,18,30,28,21,11,8,13,0,5,2,21,21,1,194
ari5#1107,0,0,0,0,0,0,0,0,0,7,2,5,0,6,3,0,6,0,1,2,0,0,0,1,33
Komb#7546,0,0,0,0,0,0,0,0,0,0,1,0,0,62,2,19,0,0,0,0,0,1,0,0,85
MegaTech#3319,0,0,0,0,0,0,0,0,0,0,9,5,5,0,0,0,0,0,0,0,0,0,0,0,19
BatmanVonDoom#4077,0,0,0,0,0,0,0,0,0,0,0,0,37,5,47,0,22,0,0,0,0,0,0,0,111
jesus115#9404,0,0,0,0,0,0,0,0,0,0,0,0,28,36,0,0,0,0,0,0,0,0,0,0,64
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,19
total,75,1,2,1,0,2,35,8,22,30,130,198,573,583,354,221,289,31,22,189,56,231,135,31,3219
